vot_proCodigoProvincia,vot_depCodigoDepartamento,vot_munCodigoMunicipio,vot_parCodigo,ordenPartidos,votVotosPartido,votPorcenVotos,votCandidatos
"02","119","999","0505",5,1815,4.48999977e+00,0
"02","119","999","0507",4,1942,4.80000019e+00,0
"02","119","999","0510",1,18044,4.46399994e+01,0
"02","119","999","0513",6,387,9.59999979e-01,0
"02","119","999","0514",3,4412,1.09200001e+01,0
"02","121","999","0501",3,3873,2.00200005e+01,0
"02","121","999","0505",4,994,5.13999987e+00,0
"02","121","999","0507",5,892,4.61000013e+00,0
"02","121","999","0510",1,8898,4.60000000e+01,0
"02","121","999","0514",2,4685,2.42299995e+01,0
"02","122","999","0501",3,29513,1.69799995e+01,0
"02","122","999","0505",4,13246,7.61999989e+00,0
"02","122","999","0507",5,9059,5.21000004e+00,0
"02","122","999","0510",1,84617,4.86899986e+01,0
"02","122","999","0514",2,37365,2.15000000e+01,0
"02","123","999","0501",1,6745,3.49599991e+01,0
"02","123","999","0505",5,674,3.49000001e+00,0
"02","123","999","0507",4,878,4.55000019e+00,0
"02","123","999","0510",3,4620,2.39500008e+01,0
"02","123","999","0513",6,183,9.49999988e-01,0
"02","123","999","0514",2,6192,3.20999985e+01,0
"02","127","999","0501",1,3077,5.01100006e+01,0
"02","127","999","0505",5,68,1.11000001e+00,0
"02","127","999","0507",4,685,1.11499996e+01,0
"02","127","999","0510",3,929,1.51300001e+01,0
"02","127","999","0514",2,1382,2.25000000e+01,0
"02","129","999","0501",2,58088,4.17500000e+01,0
"02","129","999","0505",3,7544,5.42000008e+00,0
"02","129","999","0507",5,5135,3.69000006e+00,0
"02","129","999","0510",1,62885,4.52000008e+01,0
"02","129","999","0514",4,5466,3.94000006e+00,0
"02","130","999","0501",2,49048,2.79099998e+01,0
"02","130","999","0505",3,10106,5.75000000e+00,0
"02","130","999","0507",5,5697,3.24000001e+00,0
"02","130","999","0510",1,103215,5.87400017e+01,0
"02","130","999","0514",4,7655,4.36000013e+00,0
"02","133","999","0501",2,33354,3.24399986e+01,0
"02","133","999","0505",4,7502,7.30000019e+00,0
"02","133","999","0507",5,4599,4.46999979e+00,0
"02","133","999","0510",1,44416,4.31899986e+01,0
"02","133","999","0514",3,12956,1.26000004e+01,0
"02","134","999","0501",2,33731,3.17700005e+01,0
"02","134","999","0505",4,7480,7.05000019e+00,0
"02","134","999","0507",5,5385,5.07000017e+00,0
"02","134","999","0510",1,48950,4.61100006e+01,0
"02","134","999","0514",3,10624,1.00000000e+01,0
"02","135","999","0501",2,980,3.25999985e+01,0
"02","135","999","0505",4,117,3.89000010e+00,0
"02","135","999","0507",6,73,2.43000007e+00,0
"02","135","999","0510",1,985,3.27700005e+01,0
"02","135","999","0513",5,76,2.52999997e+00,0
"02","135","999","0514",3,775,2.57800007e+01,0
"02","991","999","0501",2,839916,2.85599995e+01,3
"02","991","999","0505",4,176896,6.01999998e+00,0
"02","991","999","0507",5,138606,4.71000004e+00,0
"02","991","999","0510",1,1491617,5.07200012e+01,5
"02","991","999","0514",3,293808,9.98999977e+00,0
"02","994","999","0501",2,117719,3.34700012e+01,2
"02","994","999","0505",5,8642,2.46000004e+00,0
"02","994","999","0507",4,26755,7.61000013e+00,0
"02","994","999","0510",1,122598,3.48600006e+01,3
"02","994","999","0514",3,75965,2.16000004e+01,2
"02","995","999","0501",2,234748,3.06900005e+01,2
"02","995","999","0505",6,34747,4.53999996e+00,0
"02","995","999","0507",4,53701,7.01999998e+00,0
"02","995","999","0510",1,239659,3.13299999e+01,2
"02","995","999","0513",5,39536,5.17000008e+00,0
"02","995","999","0514",3,162558,2.12500000e+01,1
"02","997","999","0501",2,51630,2.90200005e+01,0
"02","997","999","0505",5,7255,4.07999992e+00,0
"02","997","999","0507",4,11379,6.38999987e+00,0
"02","997","999","0510",1,67534,3.79500008e+01,3
"02","997","999","0514",3,40143,2.25599995e+01,0
"02","999","999","0501",2,1244013,2.93700008e+01,7
"02","999","999","0505",5,227540,5.36999989e+00,0
"02","999","999","0507",4,230441,5.44000006e+00,0
"02","999","999","0510",1,1921408,4.53699989e+01,13
"02","999","999","0513",6,39536,9.30000007e-01,0
"02","999","999","0514",3,572474,1.35200005e+01,3
"03","002","999","0501",1,3594,4.12799988e+01,1
"03","002","999","0508",2,2957,3.39599991e+01,0
"03","002","999","0509",3,1636,1.87900009e+01,0
"03","002","999","0564",5,228,2.61999989e+00,0
"03","002","999","0565",4,292,3.34999990e+00,0
"03","003","999","0501",1,6271,5.12900009e+01,1
"03","003","999","0508",3,2522,2.06299992e+01,0
"03","003","999","0509",2,3167,2.58999996e+01,0
"03","003","999","0564",4,150,1.23000002e+00,0
"03","003","999","0565",5,117,9.49999988e-01,0
"03","004","999","0501",1,907,5.04700012e+01,1
"03","004","999","0508",2,849,4.72500000e+01,0
"03","004","999","0509",3,37,2.05999994e+00,0
"03","004","999","0564",4,2,1.09999999e-01,0
"03","004","999","0565",5,2,1.09999999e-01,0
"03","005","999","0501",1,969,4.12500000e+01,1
"03","005","999","0508",2,943,4.01399994e+01,0
"03","005","999","0509",4,145,6.17000008e+00,0
"03","005","999","0563",6,18,7.69999981e-01,0
"03","005","999","0564",5,20,8.50000024e-01,0
"03","005","999","0565",3,254,1.08199997e+01,0
"03","007","999","0501",1,1257,4.39399986e+01,1
"03","007","999","0508",2,1220,4.26399994e+01,0
"03","007","999","0509",3,285,9.96000004e+00,0
"03","007","999","0564",5,8,2.80000001e-01,0
"03","007","999","0566",4,91,3.18000007e+00,0
"03","014","999","0501",1,381,4.34900017e+01,1
"03","014","999","0508",2,320,3.65299988e+01,0
"03","014","999","0509",3,159,1.81499996e+01,0
"03","014","999","0564",4,16,1.83000004e+00,0
"03","015","999","0501",2,4794,4.18899994e+01,0
"03","015","999","0508",1,4992,4.36199989e+01,1
"03","015","999","0509",3,1269,1.10900002e+01,0
"03","015","999","0564",5,110,9.59999979e-01,0
"03","015","999","0565",4,280,2.44000006e+00,0
"03","016","999","0038",6,123,9.80000019e-01,0
"03","016","999","0501",1,4851,3.88100014e+01,1
"03","016","999","0508",2,4806,3.84500008e+01,0
"03","016","999","0509",4,1137,9.10000038e+00,0
"03","016","999","0564",5,252,2.01999998e+00,0
"03","016","999","0565",3,1331,1.06400003e+01,0
"03","999","999","0038",6,123,2.39999995e-01,0
"03","999","999","0501",1,23024,4.36399994e+01,7
"03","999","999","0508",2,18609,3.52700005e+01,1
"03","999","999","0509",3,7835,1.48500004e+01,0
"03","999","999","0563",8,18,2.99999993e-02,0
"03","999","999","0564",5,786,1.49000001e+00,0
"03","999","999","0565",4,2276,4.30999994e+00,0
"03","999","999","0566",7,91,1.70000002e-01,0
"13","001","999","0003",1,39691,5.35400009e+01,0
"13","001","999","0008",8,383,5.19999981e-01,0
"13","001","999","0038",7,395,5.29999971e-01,0
"13","001","999","0501",2,11908,1.60599995e+01,0
"13","001","999","0504",6,2457,3.30999994e+00,0
"13","001","999","0505",3,11277,1.52100000e+01,0
"13","001","999","0527",4,5300,7.15000010e+00,0
"13","001","999","0528",5,2725,3.68000007e+00,0
"13","002","999","0003",1,62276,5.29099998e+01,0
"13","002","999","0008",8,411,3.49999994e-01,0
"13","002","999","0038",7,534,4.49999988e-01,0
"13","002","999","0501",2,21416,1.81900005e+01,0
"13","002","999","0504",5,4497,3.81999993e+00,0
"13","002","999","0505",3,20382,1.73199997e+01,0
"13","002","999","0527",4,5343,4.53999996e+00,0
"13","002","999","0528",6,2852,2.42000008e+00,0
"13","003","999","0003",1,71880,4.56800003e+01,0
"13","003","999","0008",7,745,4.69999999e-01,0
"13","003","999","0038",8,718,4.69999999e-01,0
"13","003","999","0501",2,42613,2.70799999e+01,0
"13","003","999","0504",4,7102,4.51000023e+00,0
"13","003","999","0505",3,24459,1.55400000e+01,0
"13","003","999","0527",5,6947,4.40999985e+00,0
"13","003","999","0528",6,2888,1.84000003e+00,0
"13","004","999","0003",1,48383,4.40600014e+01,0
"13","004","999","0008",7,764,6.99999988e-01,0
"13","004","999","0038",8,642,5.79999983e-01,0
"13","004","999","0501",2,29854,2.71800003e+01,0
"13","004","999","0504",4,4444,4.05000019e+00,0
"13","004","999","0505",3,19364,1.76299992e+01,0
"13","004","999","0527",5,4377,3.99000001e+00,0
"13","004","999","0528",6,1992,1.80999994e+00,0
"13","005","999","0003",2,8342,3.74799995e+01,0
"13","005","999","0008",8,103,4.60000008e-01,0
"13","005","999","0038",7,116,5.29999971e-01,0
"13","005","999","0501",1,8845,3.97400017e+01,0
"13","005","999","0504",5,869,3.90000010e+00,0
"13","005","999","0505",3,2950,1.32600002e+01,0
"13","005","999","0527",4,879,3.95000005e+00,0
